track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,artist_avg_streams,total_playlists,chart_appearances_count,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_Unknown,mode_Major,mode_Minor,release_date
DARARI,Treasure,-0.6230716545900549,-0.617235304034852,-0.6138003075599898,-0.5845094459594317,-0.6691523444596567,-0.6107997548820046,-0.3346965959092153,-0.44199704593900785,-0.30406783944704124,-1.3386690383035693,0.34400968946504756,0.15206593207707023,-0.016873489743605155,0.8445046741884538,-0.18813199633449962,-0.8182274404176072,-0.6188291735741569,-0.8224010219513272,-0.5957386977743478,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022-02-15
Ya No Somos Ni Seremos,Christian Nodal,-0.6230716545900549,-0.5490776515709618,0.20395653732203065,-0.3430891237241729,-0.4723842687251817,0.6341692321956934,-0.31257157156898047,0.7183974024903984,-0.29135805848723817,0.6225993439270203,-0.545004921044439,0.9190576988662683,-1.1654760415761405,0.6520669728586282,-0.18813199633449962,1.1519962419130545,-0.7197609213777119,-0.4774289124298356,-0.5306444407161224,1.204465457275986,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2022-02-18
Thinking with My Dick,"Kevin Gates, Juicy J",0.4972817167765908,-0.4624236844979117,-0.6138003075599898,-0.7149224412511259,-0.784898271362289,-1.0257894172412372,-0.32850158909394955,-0.44199704593900785,-0.3612618537661551,-1.4813067388294305,0.6859383858148501,0.7060044303137133,0.34584310557193226,-0.8104595572480459,-0.18813199633449962,-0.08851496548032509,0.9960787912827223,-1.0087517221668274,-0.45892852647438775,-1.946819596352057,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2013-07-16
Freaky Deaky,"Tyga, Doja Cat",0.4972817167765908,-0.43974669603873634,-0.6138003075599898,-0.6369971163182575,-0.4839588614154449,-1.0060280047479404,-0.3240765842259026,-0.44199704593900785,-0.3612618537661551,-0.6611399608057293,0.8910956036247316,-1.168864332948771,0.04357927614231775,-0.9644097183119064,-0.18813199633449962,-0.6722849454301508,-0.6188291735741569,-0.11800000228473764,-0.43535991616020264,-1.1589983329450462,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022-02-25
this is what falling in love feels like,JVKE,-0.6230716545900549,-0.40478106020224247,-0.6138003075599898,-0.2965437666950829,-0.5997047883180773,-0.9269823547747532,-0.3028365608592771,-0.44199704593900785,-0.3167776204068443,0.23034566748090238,-1.7075624886337675,-0.7853684495541718,-1.2259288074620633,1.3448426976460002,-0.18813199633449962,-0.745256192923879,-0.41696567796704703,-0.2489718035025165,-0.40281278763108985,-0.37117706953803536,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021-09-03
La Zona,Bad Bunny,-0.6230716545900549,-0.508284409761719,-0.6138003075599898,-0.355681284625578,-0.6344285663888669,-1.0060280047479404,-0.32761658812034017,-0.44199704593900785,-0.35490696328625354,-1.017734212120382,0.6175526465448896,1.2599429285503563,0.9503707644311614,-0.2716339935245344,-0.18813199633449962,0.49525501446950065,-0.6188291735741569,0.2176181854194176,-0.497985080709323,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020-02-29
Bohemian Rhapsody - Remastered 2011,Queen,-0.6230716545900549,4.422883739874833,-0.460470899144611,2.970339899420642,2.9305459822122093,2.175559406672843,4.695648938086575,0.8841680379803135,-0.2532287156078289,-1.837900990144083,-1.775948227903728,-1.211474986659282,-1.467739871005755,-0.0022212116627786187,-0.18813199633449962,0.8601112519381418,-0.5178974257706019,4.25722055403113,4.542106119240317,1.204465457275986,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1975-10-31
Hope,XXXTENTACION,-0.6230716545900549,-0.1952406193560073,-0.6138003075599898,1.2120024305381527,-0.6575777517693934,-0.8281752923082693,-0.10459634277077312,-0.44199704593900785,-0.3167776204068443,0.8365558947158119,-0.545004921044439,-1.211474986659282,-1.1050232756902174,1.4987928587098607,-0.18813199633449962,-0.23445746046778151,-0.41696567796704703,0.7489058265734697,-0.19260322992409612,-0.37117706953803536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-03-16
Levitating,Dua Lipa,-0.6230716545900549,0.5869254518559974,-0.6138003075599898,0.499610053331438,1.9119818254690446,0.5946464072090998,0.12904391426210662,-0.2762264104490927,-0.35490696328625354,-0.6967993859371946,0.13885247165516604,1.6434388119449554,1.4339928915185447,-0.848947097514011,-0.18813199633449962,0.7871400044444135,-0.21510218235993714,1.5128579109630862,0.5548584114686312,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2020-03-27
Wake Me Up - Radio Edit,Avicii,-0.6230716545900549,5.7879370954480995,1.1239329878143036,2.5708451930530094,2.8610984260706296,2.1360365816862497,5.220454515436945,-0.2762264104490927,-0.06893689169068426,0.05204854182357603,-0.955319356664202,0.6207831228926913,0.8294652326593156,-1.0413847988438365,-0.18813199633449962,-0.1614862129740533,-0.5178974257706019,3.037441696735706,5.817280168715417,1.204465457275986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013-01-01
"jealousy, jealousy",Olivia Rodrigo,-0.6230716545900549,-0.24616882807437884,-0.6138003075599898,0.2676298363044877,-0.6691523444596567,-1.0257894172412372,-0.2789415345718235,-0.44199704593900785,-0.3612618537661551,1.4784255470821868,0.20723821092512656,0.8338363914452463,-0.3795900850591426,-0.11768383246067395,-0.18813199633449962,-0.8182274404176072,0.2895565566578376,1.3975290694209797,-0.25994211653605354,-1.946819596352057,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021-05-21
Monï¿½ï¿½y so,YEAT,-0.6230716545900549,-0.47217859014794805,-0.6138003075599898,-0.44189277347414857,-0.7617490859817625,-1.0257894172412372,-0.3302715910411683,-0.44199704593900785,-0.2977129489671397,0.5512804936640898,0.13885247165516604,-0.7001471421331499,-0.4400428509450655,-0.5795343156522552,-0.18813199633449962,-0.5993136979364226,-0.11417043455638219,-0.7640340315941149,-0.4675703502562556,-1.1589983329450462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021-09-10
Demasiadas Mujeres,C. Tangana,-0.6230716545900549,-0.37678321411577453,-0.6138003075599898,-0.30828903103070027,-0.36821293451281256,-0.9862665922546436,-0.3311565920147777,-0.44199704593900785,-0.27229338704753353,0.12336739208650656,0.0020809931152450402,-0.6149258347121278,-1.1050232756902174,-0.5410467753862901,-0.18813199633449962,-0.5993136979364226,2.9137819995502663,-0.4277021070107291,-0.37935640879459137,-0.37117706953803536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-10-08
Something Just Like This,"The Chainsmokers, Coldplay",0.4972817167765908,2.302521975398752,0.459505551347662,2.9828188241316282,3.1041648725661575,2.6893561314985597,2.041531018232005,0.055314860530737656,-0.1706151393691089,-0.6967993859371946,-0.408233442504518,-0.1888192976070178,0.04357927614231775,-0.9259221780459412,-0.18813199633449962,-0.08851496548032509,-0.6188291735741569,3.528172667719615,2.3287891477829628,1.204465457275986,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-02-22
Closer,"The Chainsmokers, Halsey",0.4972817167765908,2.8925037365964044,-0.6138003075599898,3.666142947923283,2.8610984260706296,2.116275169192953,1.5875255187703863,-0.44199704593900785,-0.08164667265048733,-0.9820747869889167,0.5491669072749291,0.5355618154716693,-0.7423066803746801,0.5366043520607329,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119,2.7293737900484834,2.791519530284797,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2016-05-31
O.O,NMIXX,-0.6230716545900549,-0.6220494133166882,-0.6138003075599898,-0.6684088337753561,-0.6807269371499198,0.2784638073163511,-0.3320415929883871,-0.44199704593900785,-0.3612618537661551,2.762164851814936,-1.912719706443649,-0.9984217181067269,0.7690124667733926,-0.8874346377799761,-0.18813199633449962,-0.8911986879113355,1.9044645215147167,-0.9422871547111739,-0.5997790309710653,-1.1589983329450462,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022-02-22
Somebody That I Used To Know,"Gotye, Kimbra",0.4972817167765908,4.763165253848828,-0.6138003075599898,1.6644367459530487,1.726788342424833,1.6617626818471267,5.418694733525449,-0.2762264104490927,-0.3612618537661551,0.23034566748090238,1.3014100392444945,1.0042790062872904,-0.7423066803746801,1.0369423755182794,-0.18813199633449962,-0.5993136979364226,-0.6188291735741569,2.3911797770517937,4.923580911897056,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2011-01-01
Tom's Diner,"AnnenMayKantereit, Giant Rooks",0.4972817167765908,-0.3287688083837775,-0.6138003075599898,-0.48938443063495257,-0.6112793810083404,-0.07724161756299115,-0.2966415540440114,-0.44199704593900785,-0.34219718232645047,-0.875096511594521,0.07046673238520554,-0.7853684495541718,-1.2863815733479862,0.42114173126283755,-0.18813199633449962,1.297938736900511,0.39048830446139254,-0.686474282640741,-0.3348005121530129,-0.37117706953803536,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-06-28
First Class,Jack Harlow,-0.6230716545900549,0.44807640520093467,-0.6138003075599898,0.31839194985809177,1.101760337150618,-0.39342421745573986,-0.2196464693399942,2.0445624864097196,-0.2850031680073366,-0.5541616854113335,1.6433387355942972,-0.8279791032646828,-0.5004956168309884,-0.9259221780459412,-0.18813199633449962,-0.5263424504426943,-0.01323868675282725,0.514891816089097,0.37977730627754197,0.41664419386897533,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2022-04-08
Plan A,Paulo Londra,-0.6230716545900549,-0.5187994379299399,-0.6138003075599898,-0.48269686767217024,-0.41451130527386554,-1.0257894172412372,-0.3240765842259026,-0.44199704593900785,-0.3612618537661551,1.8350197983968393,-0.6133906603143995,0.19467658578758124,1.13172906208893,-0.848947097514011,-0.18813199633449962,-0.8182274404176072,-0.6188291735741569,-0.9258130842206,-0.5047189693705187,-1.946819596352057,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022-03-23
Fuera del mercado,Danny Ocean,-0.6230716545900549,-0.34219763953837296,0.459505551347662,-0.163746819091192,0.002174031575610884,-0.5515155174021142,-0.3028365608592771,-0.2762264104490927,-0.3612618537661551,-1.0890530623833126,-1.502405270823886,-1.0410323718172378,0.16448480791416356,0.1902164896670469,-0.18813199633449962,-0.38039995545523797,0.39048830446139254,-0.2211617822112108,-0.3415344008142086,0.41664419386897533,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2022-02-17
X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",0.4972817167765908,-0.3171135964382795,-0.5626905047548635,-0.29015705316602625,-0.14829567339781116,-0.9665051797613469,-0.31257157156898047,-0.44199704593900785,-0.3612618537661551,-1.160371912646243,0.9594813428946921,0.32250854691911424,1.13172906208893,-0.6949969364501506,-0.18813199633449962,-0.5263424504426943,-0.5178974257706019,0.07364219210491475,-0.322006123696741,-0.37117706953803536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2022-03-25
When You're Gone,Shawn Mendes,-0.6230716545900549,-0.393759283688565,-0.6138003075599898,-0.45717551839502935,0.08319618040745352,-0.8084138798149725,-0.30195155988566774,-0.44199704593900785,-0.27229338704753353,0.8722153198472772,-0.4766191817744785,0.27989789320860325,0.2853903396860094,-0.9644097183119064,-0.18813199633449962,2.903306181762532,-0.6188291735741569,1.7058380031533602,-0.3863147604111603,-0.37117706953803536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2022-03-31
In My Head,Lil Tjay,-0.6230716545900549,-0.5086644710208112,-0.6138003075599898,-0.5703836658459913,-0.5418318248667611,-1.0257894172412372,-0.31345657254258985,-0.44199704593900785,-0.3612618537661551,0.7295776193214161,0.07046673238520554,-0.4444832198700838,-0.5609483827169113,-0.4255841545883948,-0.18813199633449962,-0.5993136979364226,0.18862480885428265,-0.8022163079253821,-0.49562821967790455,-1.946819596352057,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022-04-01
Wait a Minute!,Willow,-0.6230716545900549,0.8595560617115585,-0.6138003075599898,0.7237653416008442,0.12949455116850644,0.5551235822225062,-0.1196413593221328,0.055314860530737656,-0.2977129489671397,-0.7681182362001251,0.6175526465448896,0.4929511617611583,0.4062958714578552,-0.9259221780459412,-0.18813199633449962,-0.5993136979364226,-0.7197609213777119,0.002537397800366578,0.7475598586565161,0.41664419386897533,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015-01-11
LOVE DIVE,IVE,-0.6230716545900549,-0.563393292330106,-0.2049218851189796,-0.3677751233322249,-0.46080967603491846,1.424625731927565,-0.32938659006755894,-0.44199704593900785,-0.35490696328625354,-0.16190800896521557,0.20723821092512656,0.10945527836655923,0.4062958714578552,-1.0413847988438365,-0.18813199633449962,1.0790249944193264,-0.6188291735741569,-0.6898149445035289,-0.5453467642930664,0.41664419386897533,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022-04-05
Pantysito,"Feid, Alejo, Robi",1.6176350881432364,-0.27936084470177525,-0.6138003075599898,-0.4256077042625626,-0.21774322953939054,-0.6898454048551917,-0.31434157351619924,-0.44199704593900785,-0.3612618537661551,-0.875096511594521,1.096252821434613,0.4929511617611583,0.587654169115624,-0.502559235120325,-0.18813199633449962,-0.1614862129740533,-0.41696567796704703,-0.6071559673853717,-0.28945899516762824,-1.1589983329450462,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2022-03-18
Chance,Paulo Londra,-0.6230716545900549,-0.6302840739303552,-0.6138003075599898,-0.7493849698978746,-0.6575777517693934,-1.0257894172412372,-0.3346965959092153,-0.44199704593900785,-0.3612618537661551,0.5512804936640898,0.34400968946504756,-1.2540856403697929,-1.1050232756902174,-0.11768383246067395,-0.18813199633449962,-0.6722849454301508,-0.41696567796704703,-0.9258130842206,-0.6071863084983806,-1.946819596352057,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022-04-06
Cool for the Summer,Demi Lovato,-0.6230716545900549,0.5121800709011735,-0.6138003075599898,0.28814719439933906,1.009163595628512,-0.9269823547747532,0.16975395904813873,-0.44199704593900785,-0.3231325108867458,-0.3045457094910766,-0.545004921044439,-0.9132004106857049,-0.13777902151545096,-1.0028972585778715,-0.18813199633449962,-0.745256192923879,-0.6188291735741569,0.4245619483786678,0.4850504323475687,-0.37117706953803536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015-01-01
psychofreak (feat. WILLOW),"Camila Cabello, Willow",0.4972817167765908,-0.5424899230800282,-0.6138003075599898,-0.7742549291148456,-0.5071080467959714,-1.0257894172412372,-0.2948715520967926,-0.44199704593900785,-0.3612618537661551,2.0489763491856308,-0.271461963964597,-0.2740406050280398,-0.016873489743605155,0.26719157019897716,-0.18813199633449962,-0.6722849454301508,-0.21510218235993714,0.7537142343616059,-0.5229004687557472,-1.946819596352057,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2022-04-07
Angel Baby,Troye Sivan,-0.6230716545900549,-0.4106086661749914,-0.15381208231385332,-0.1858483736412621,-0.18301945146860085,-0.5317541049088174,-0.31257157156898047,-0.44199704593900785,-0.2977129489671397,0.8008964695843467,-0.7501621388543205,-0.4444832198700838,-0.4400428509450655,-1.0028972585778715,-0.18813199633449962,-0.38039995545523797,-0.7197609213777119,-0.7398421180661934,-0.4051696486625084,0.41664419386897533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021-09-09
Vampiro,"Matuï¿½ï¿½, Wiu, ",1.6176350881432364,-0.5903776417256611,-0.4093610963394847,-0.5760472368776105,-0.4839588614154449,-0.9665051797613469,-0.3063765647537147,-0.44199704593900785,-0.3612618537661551,-0.26888628435961137,0.7543241250848106,0.4929511617611583,-0.016873489743605155,-1.0028972585778715,-0.18813199633449962,-0.8182274404176072,-0.6188291735741569,-0.8103091396642883,-0.566558513575833,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2022-01-30
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",1.6176350881432364,-0.5499644611755106,-0.6138003075599898,-0.5923918779801297,-0.6228539736986037,-1.0257894172412372,-0.3311565920147777,-0.44199704593900785,-0.3612618537661551,-1.4456473136979653,0.8227098643547711,-0.14620864389650678,1.192181827974853,-0.5410467753862901,-0.18813199633449962,0.20337002449458777,1.2988740346933871,-0.7088271448806629,-0.5352459313012728,-1.946819596352057,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022-03-31
Right On,Lil Baby,-0.6230716545900549,-0.5174058799799347,-0.6138003075599898,-0.7278275827114495,-0.42608589796412877,-0.8479367048015661,-0.32761658812034017,-0.44199704593900785,-0.35490696328625354,1.5497443973451173,0.20723821092512656,-1.2540856403697929,-0.19823178740137387,-0.9644097183119064,-0.18813199633449962,-0.5993136979364226,2.4091232605324917,-1.0488844043197978,-0.5040455805043992,-0.37117706953803536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022-04-08
Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",1.6176350881432364,-0.624203093784878,-0.5115807019497373,-0.6985255990679172,-0.6460031590791302,-0.9862665922546436,-0.33735159883004345,-0.44199704593900785,-0.3612618537661551,-1.0890530623833126,1.3014100392444945,1.6860494656554663,0.8899179985452385,0.0747538688691516,-0.18813199633449962,3.049248676749988,0.5923518000685024,-0.6994814777638512,-0.6020236605247973,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022-03-30
That's Hilarious,Charlie Puth,-0.6230716545900549,-0.5718813271165013,-0.5115807019497373,-0.6491366236897145,-0.6575777517693934,-0.9072209422814564,-0.3302715910411683,-0.44199704593900785,-0.26593849656763197,-0.5185022602798682,0.27562395019508706,0.15206593207707023,-1.2259288074620633,1.8066931808375815,-0.18813199633449962,-0.5263424504426943,-0.41696567796704703,-0.13453367472646655,-0.554886439896427,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2022-04-08
Soy El Unico,Yahritza Y Su Esencia,-0.6230716545900549,-0.6301573868439911,-0.6138003075599898,-0.6842947160719135,-0.7270253079109729,-1.0257894172412372,-0.33735159883004345,-0.44199704593900785,-0.35490696328625354,-1.3743284634350346,0.27562395019508706,0.4929511617611583,-1.1654760415761405,0.6905545131245933,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119,-0.8861840577313729,-0.6080841603198734,-1.1589983329450462,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-03-25
RUMBATï¿½,Daddy Yankee,-0.6230716545900549,-0.4986561911980467,-0.6138003075599898,-0.6286134921465137,-0.5534064175570244,-0.9467437672680501,-0.2948715520967926,-0.44199704593900785,-0.35490696328625354,-0.9820747869889167,0.13885247165516604,1.6434388119449554,1.6153511891763133,-0.8104595572480459,-0.18813199633449962,1.2249674894067828,-0.6188291735741569,-0.07033380120958811,-0.48451730338693155,-0.37117706953803536,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022-03-25
sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",2.7379884595098822,-0.5485709032255054,-0.6138003075599898,-0.5963130113566297,-0.41451130527386554,-1.0257894172412372,-0.29752655501762076,-0.44199704593900785,-0.3612618537661551,0.44430221826969396,1.7801102141342182,1.0895003137083124,-1.1654760415761405,-0.07919629219470883,-0.18813199633449962,-0.38039995545523797,1.7026010259076068,-0.8392674597774616,-0.5277264222962709,-1.946819596352057,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022-03-17
Falling,Harry Styles,-0.6230716545900549,0.2984589562049228,-0.6138003075599898,0.8984934801903349,0.6503512222303519,-0.5515155174021142,-0.11610135542769523,-0.44199704593900785,-0.31042272992694275,-0.4471834100169377,-0.68177639958436,-1.935856099737969,-2.2536258275227525,2.1915685834972325,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119,0.43836208888559386,0.25598598638922687,-0.37117706953803536,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019-12-13
Sigue,"Ed Sheeran, J Balvin",0.4972817167765908,-0.48522736004345124,-0.6138003075599898,-0.7187322217357058,-0.25246700761018026,-0.8676981172948629,-0.2877915443079175,-0.44199704593900785,-0.3612618537661551,-1.2316907629091736,1.5065672570543762,0.32250854691911424,-0.016873489743605155,-0.848947097514011,-0.18813199633449962,0.05742752950713134,-0.31603393016349207,0.9757954176751198,-0.46880489651080814,-1.1589983329450462,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1996-11-24
Fim de Semana no Rio,teto,-0.6230716545900549,-0.6188822361575855,-0.5115807019497373,-0.6617907622326185,-0.4723842687251817,-0.9862665922546436,-0.31345657254258985,-0.44199704593900785,-0.3612618537661551,-0.12624858383375032,1.3697957785144552,-0.9984217181067269,-0.8632122121465259,-0.5795343156522552,-0.18813199633449962,-0.5993136979364226,-0.01323868675282725,-0.9328304110537881,-0.5925962163991232,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022-03-30
MANIAC,Stray Kids,-0.6230716545900549,-0.5763153751392451,-0.6138003075599898,-0.5328701053794965,-0.7154507152207096,2.6893561314985597,-0.3231915832522932,-0.44199704593900785,-0.3612618537661551,-0.09058915870228504,-0.6133906603143995,0.8338363914452463,0.9503707644311614,-0.4640716948543599,-0.18813199633449962,-0.8182274404176072,3.115645495157376,-0.9336584063039268,-0.5584778471823981,-1.1589983329450462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022-03-18
There's Nothing Holdin' Me Back,Shawn Mendes,-0.6230716545900549,0.9098508349981095,-0.6138003075599898,2.1186729914871627,1.8656834547079917,0.10061109487667998,0.8715597311203873,-0.11045577495917751,0.08993537030685424,-0.019270308439354504,1.3014100392444945,1.9417133879185324,0.9503707644311614,0.34416665073090735,-0.18813199633449962,-0.6722849454301508,-0.41696567796704703,1.7058380031533602,0.9346497319600711,0.41664419386897533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016-09-23
IDGAF (with blackbear),"Blackbear, BoyWithUke",0.4972817167765908,-0.5796092393847119,-0.6138003075599898,-0.5586241593964236,-0.6691523444596567,-0.9862665922546436,-0.32938659006755894,-0.44199704593900785,-0.35490696328625354,-0.875096511594521,0.7543241250848106,1.3451642359713782,0.6481069350015468,0.5366043520607329,-0.18813199633449962,0.6411975094569571,-0.21510218235993714,-0.5424463930251651,-0.5617325600353094,-0.37117706953803536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2022-03-18
Golden,Harry Styles,-0.6230716545900549,0.4090567826007893,-0.5626905047548635,0.5169423830066209,0.19894210731008585,-0.5515155174021142,-0.16389140800260243,-0.44199704593900785,-0.34855207280635203,0.6225993439270203,-1.502405270823886,-1.1262536792382598,1.192181827974853,-0.23314645325856925,-0.18813199633449962,-0.38039995545523797,-0.41696567796704703,0.43836208888559386,0.34352653898477153,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-12-13
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",1.6176350881432364,6.042704826126322,-0.6138003075599898,0.7407491110253237,1.5647440447611476,-1.0060280047479404,6.929391395476682,-0.44199704593900785,-0.3612618537661551,-0.2332268592281461,0.8227098643547711,1.5156068508134224,1.0108235303170843,-0.8874346377799761,-0.18813199633449962,-0.5993136979364226,-0.6188291735741569,0.9528751663836099,6.247126728255078,-1.1589983329450462,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2013-01-01
Ain't Shit,Doja Cat,-0.6230716545900549,-0.22349183961520347,-0.6138003075599898,-0.02546395180889885,-0.41451130527386554,-0.9072209422814564,-0.300181557938449,-0.44199704593900785,-0.35490696328625354,0.05204854182357603,1.3014100392444945,0.4503405080506473,-0.9236649780324487,0.921479754720384,-0.18813199633449962,1.2249674894067828,1.0970105390862772,0.6614020868854713,-0.2400771449855261,-0.37117706953803536,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021-06-25
"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",4.978695202243173,-0.5424899230800282,-0.6138003075599898,-0.6941733562490734,-0.391362119893339,-0.2550943300026623,-0.31434157351619924,-0.44199704593900785,-0.3612618537661551,-0.6254805356742641,1.6433387355942972,0.9190576988662683,0.4667486373437781,-0.5410467753862901,-0.18813199633449962,-0.6722849454301508,0.4914200522649475,-0.9791027864122654,-0.5242472464879864,-1.1589983329450462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-02-25
Still Life,BIGBANG,-0.6230716545900549,-0.635858305730376,-0.6138003075599898,-0.812321674538265,-0.5997047883180773,-0.7491296423350822,-0.3346965959092153,-0.44199704593900785,-0.3612618537661551,-0.16190800896521557,0.07046673238520554,-1.168864332948771,-0.3795900850591426,0.6520669728586282,-0.18813199633449962,-0.8911986879113355,-0.7197609213777119,-1.1479281538016828,-0.6115633361281578,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2022-04-05
Photograph,Ed Sheeran,-0.6230716545900549,1.7201414393829462,-0.460470899144611,3.0403365676801606,1.8541088620177284,1.049158894554926,1.83001578553936,-0.44199704593900785,0.17254894654557426,-0.5185022602798682,-0.408233442504518,-1.3393069477908148,-1.5886454027776007,1.306355157380035,-0.18813199633449962,-0.5993136979364226,-0.5178974257706019,1.4754065582160971,1.7739167221004337,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014-06-20
Love Yourself,Justin Bieber,-0.6230716545900549,2.220808804693902,-0.3582512935343584,2.8402547057351883,2.5601590161237855,0.6934534696755837,1.809660763146344,-0.44199704593900785,-0.13248579648969966,-0.8037776613315903,-0.408233442504518,0.06684462465604823,-1.5886454027776007,2.1915685834972325,-0.18813199633449962,0.7141687569506853,3.4184407385680404,1.686106639494327,2.2217203180699507,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015-11-09
N95,Kendrick Lamar,-0.6230716545900549,0.04331116426760864,-0.6138003075599898,-0.37576894707574,-0.18301945146860085,-0.7096068173484885,-0.2833665394398705,-0.44199704593900785,0.947845585093562,0.6225993439270203,0.9594813428946921,-0.5297045272911058,0.10403204202824066,0.42114173126283755,-0.18813199633449962,-0.45337120294896616,0.39048830446139254,-0.6746485181469739,0.0006593746522216686,-0.37117706953803536,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022-05-13
About Damn Time,Lizzo,-0.6230716545900549,0.4840555377283415,-0.6138003075599898,0.37022974103164447,2.0161531596814135,-0.05748020506969437,-0.10017133790272614,3.0391862993492107,-0.20874448224851813,-0.482842835148403,1.1646385607045735,0.8764470451557573,0.587654169115624,-0.6565093961841855,-0.18813199633449962,1.1519962419130545,-0.31603393016349207,0.14150371454949842,0.4356685821654666,0.41664419386897533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022-04-14
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",1.6176350881432364,-0.07260751975555046,-0.6138003075599898,-0.4885391367261814,-0.3450637491322861,-0.7688910548283789,-0.31257157156898047,-0.44199704593900785,-0.3612618537661551,-0.7681182362001251,0.7543241250848106,-0.4870938735805948,0.587654169115624,0.34416665073090735,-0.18813199633449962,-0.08851496548032509,1.7026010259076068,-0.6817271187335784,-0.10730730688228339,-1.1589983329450462,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022-05-13
